fix_start,stop,text,global_text,video_path
161,271, This is also the reason why the patient has a bear hugger on.," The nurse is having a hard time taking the patient's temperature orally, probably because he is hypothermic. This is also the reason why the patient has a Bair hugger on. The other nurse is taking blood samples from the patient to test his blood sugar and run it on the iSTAT machine, which checks his arterial or venous blood gases.",/data/video_narration/2023_05_09_trish/clip_15/rt.mp4
271,391, The other nurse is taking blood samples from the patient to test his blood sugar and run," The nurse is having a hard time taking the patient's temperature orally, probably because he is hypothermic. This is also the reason why the patient has a Bair hugger on. The other nurse is taking blood samples from the patient to test his blood sugar and run it on the iSTAT machine, which checks his arterial or venous blood gases.",/data/video_narration/2023_05_09_trish/clip_15/rt.mp4
391,474," it on the ice dot machine, which checks his arterial or venous blood gases."," The nurse is having a hard time taking the patient's temperature orally, probably because he is hypothermic. This is also the reason why the patient has a Bair hugger on. The other nurse is taking blood samples from the patient to test his blood sugar and run it on the iSTAT machine, which checks his arterial or venous blood gases.",/data/video_narration/2023_05_09_trish/clip_15/rt.mp4
0,30, Thank you.,,/data/video_narration/2023_05_09_trish/clip_16/rt.mp4
0,190, The patient continues to be hypothermic and is under the bed bear hugger blanket., The patient continues to be hypothermic and is under the bed Bair hugger blanket. The visitor is at the bedside receiving an update from the physician after the procedure.,/data/video_narration/2023_05_09_trish/clip_19/rt.mp4
190,505, The patient is at the bedside receiving an update from the physician after the procedure., The patient continues to be hypothermic and is under the bed Bair hugger blanket. The visitor is at the bedside receiving an update from the physician after the procedure.,/data/video_narration/2023_05_09_trish/clip_19/rt.mp4
0,30, I can never bring her back to that sh-,,/data/video_narration/2023_05_09_trish/clip_21/rt.mp4
0,150, The nurse is checking the patients people reactivity to light., The nurse is checking the patients pupil reactivity to light as part of a typical neuro exam.,/data/video_narration/2023_05_09_trish/clip_22/rt.mp4
150,201, As part of a typical., The nurse is checking the patients pupil reactivity to light as part of a typical neuro exam.,/data/video_narration/2023_05_09_trish/clip_22/rt.mp4
201,471, Neuro exam., The nurse is checking the patients pupil reactivity to light as part of a typical neuro exam.,/data/video_narration/2023_05_09_trish/clip_22/rt.mp4
0,126, The patient seems to be waking up status post his procedure., The patient seems to be waking up status post his procedure. He is interactive and is appropriate and is calling the nurse over attempting to make requests apparently. He appears to be nodding appropriately to statements or questions the nurse is making to him.,/data/video_narration/2023_05_09_trish/clip_25/rt.mp4
126,210, He is interactive and is appropriate and is calling the nurse over attempting to make, The patient seems to be waking up status post his procedure. He is interactive and is appropriate and is calling the nurse over attempting to make requests apparently. He appears to be nodding appropriately to statements or questions the nurse is making to him.,/data/video_narration/2023_05_09_trish/clip_25/rt.mp4
241,365, Apparently he appears to be nodding appropriately to statements or questions the nurse is making, The patient seems to be waking up status post his procedure. He is interactive and is appropriate and is calling the nurse over attempting to make requests apparently. He appears to be nodding appropriately to statements or questions the nurse is making to him.,/data/video_narration/2023_05_09_trish/clip_25/rt.mp4
0,105, This is a new patient admission that just arrived to the ICU.," This is a new patient admission that just arrived to the ICU. The patient was calm, did not appear to be in any distress, is on high flow nasal cannula. The patient was moved from a floor bed to an ICU bed. There were multiple staff in the room. IVs have been checked and vital signs have been obtained and provider in the room.",/data/video_narration/2023_05_12_rachel/clip_01_01/rt.mp4
105,225," The patient was calm, did not appear to be in any distress, is on high flow nasal cannula."," This is a new patient admission that just arrived to the ICU. The patient was calm, did not appear to be in any distress, is on high flow nasal cannula. The patient was moved from a floor bed to an ICU bed. There were multiple staff in the room. IVs have been checked and vital signs have been obtained and provider in the room.",/data/video_narration/2023_05_12_rachel/clip_01_01/rt.mp4
225,300, The patient was moved from a floor bed to an ICU bed.," This is a new patient admission that just arrived to the ICU. The patient was calm, did not appear to be in any distress, is on high flow nasal cannula. The patient was moved from a floor bed to an ICU bed. There were multiple staff in the room. IVs have been checked and vital signs have been obtained and provider in the room.",/data/video_narration/2023_05_12_rachel/clip_01_01/rt.mp4
300,345, There were multiple staff in the room.," This is a new patient admission that just arrived to the ICU. The patient was calm, did not appear to be in any distress, is on high flow nasal cannula. The patient was moved from a floor bed to an ICU bed. There were multiple staff in the room. IVs have been checked and vital signs have been obtained and provider in the room.",/data/video_narration/2023_05_12_rachel/clip_01_01/rt.mp4
345,450, IVs have been checked and vital signs have been obtained and provider in the room.," This is a new patient admission that just arrived to the ICU. The patient was calm, did not appear to be in any distress, is on high flow nasal cannula. The patient was moved from a floor bed to an ICU bed. There were multiple staff in the room. IVs have been checked and vital signs have been obtained and provider in the room.",/data/video_narration/2023_05_12_rachel/clip_01_01/rt.mp4
